-3.505035349129656530e-02,3.133422556277747073e-02,-2.488074444159259907e-02,-4.783701453326631887e-03,1.888483697192388719e-02,-2.679661278328503496e-02,6.424897424242767552e-02,-1.077793964997770387e-02,2.375144866523081280e-02,-3.702830122964287374e-02,-4.372897003943633509e-02,2.308706903533162824e-02,2.801728868525437122e-01,-3.567817494167691006e-01,1.634396578671161171e-01,2.309479999921245641e-01,1.169212055474151413e-01,-2.484005351812318962e-01,-9.828907145832800618e-02,-4.091779896799525168e-02,-4.217329391841929953e-02,2.121266241437724520e-01,1.783128562544725459e-01,2.397722837401218554e-02,-2.006709784235256866e-01,-9.728255667733741452e-02,-2.853428858490373102e-02,-1.537224285749407560e-01,1.835982036947607018e-02,2.186962739689824742e-01,8.496285862299539360e-02,2.800141679075441453e-02,-4.274032110169862647e-02,-5.560212397123871081e-02,-8.967483312304362630e-02,-7.930198612513218726e-02,-1.063636596297748427e-02,-1.491944761196477565e-01,2.683474190631563450e-01,8.589643468015134564e-02,1.168839653494169462e-01,-1.425076071664453936e-01,-4.522697827515571867e-02,-4.040584456424132775e-01,1.045558967763427077e-01,1.014079394613850160e-01,1.098118712477194753e-01,-1.121948997330574210e-01,-4.244888221444694659e-03,-5.462803253848649843e-02,-1.466514075538926688e-02,9.126210234444141756e-02,9.721152792279018351e-02
-3.741321201772440652e-02,8.969621959015980361e-02,2.170377057166602008e-01,3.957434371541920098e-02,-5.081843039333808210e-02,-1.083330272177080167e-01,-1.106895869426114537e-01,1.146472429717655117e-01,7.521690437267847945e-03,-8.022543314290592198e-02,-1.290251461436865144e-01,-1.670979447987179511e-01,1.171497191201420485e-02,1.154014475500766967e-01,-2.650180313558572753e-02,-7.215554831742024278e-02,3.633646155831131430e-02,-7.573987410822918820e-02,-8.560941362019114376e-02,5.796674452895594215e-03,-3.005238113403871716e-02,-7.202265190736076295e-02,-1.746517090203935918e-01,-1.749574848632534652e-01,2.235636188379344913e-01,-1.712900682546068809e-01,-1.927857193330439756e-01,2.053401285314334634e-01,-6.280186094744455438e-02,1.454565098778936583e-01,-1.703991421791702099e-01,1.775885017861828230e-01,1.115902141175169476e-01,1.057998510404478953e-01,-6.253209221301271603e-02,2.396477753548658524e-02,-2.109740710713796374e-02,-8.640988294307165585e-02,-3.874981820708550684e-02,-5.202287345241439487e-02,1.797185202778614765e-01,-1.405893705110811132e-01,4.257796787423982071e-02,-7.552797379886877494e-02,4.981188911184697421e-01,1.842260408218673040e-01,-1.058577704200124869e-01,7.851653932162305782e-03,7.037619660725422110e-02,3.730401354876676512e-02,-2.615511923553237583e-02,-4.722142715213988040e-02,-1.578012303893177870e-01
-1.275838767299186660e-02,2.031317734809551245e-02,9.263624004503534515e-04,8.767869527477260838e-03,-4.430668047286444311e-02,3.671149477519203980e-02,-5.754992751992835803e-02,-8.397246884118074461e-03,-5.210671096988919726e-02,8.776175623861959263e-02,1.413817685374256783e-01,1.093672867488185985e-01,3.588895409502514955e-01,1.028635791376734110e-01,6.347935954903344280e-02,-1.897384278690344706e-01,1.494786612253895530e-02,1.490089783741960772e-01,7.605335837114769737e-02,-1.455409562971371196e-01,2.130933340698777656e-01,1.916219916174646820e-01,2.503575987286789650e-01,1.641252495235383524e-01,-9.092301691486823212e-02,1.550232012466810916e-01,-5.350372218999173771e-03,2.370866885689203452e-01,1.785219597896340327e-01,-9.986885997151233318e-02,-7.086023163625047860e-04,-1.425835494365628731e-01,-2.379122785876013335e-01,1.070141320569071020e-01,-1.425563426591585359e-01,-5.053084491524688360e-02,1.164608497861225889e-01,2.524540596397297221e-01,-1.317170880740068523e-02,-1.448048989106586470e-01,2.735901793599005982e-01,5.265205661025927630e-02,1.191749015640474474e-01,-1.315019344183365746e-02,1.872769625991233533e-01,2.915091204093608196e-02,-1.332529636804712370e-01,9.143630263755755938e-02,-1.419466610245997441e-02,-9.244561333689065019e-02,-1.304099585931424998e-01,-1.251415923229572125e-02,-4.694496645971979465e-02
-3.621776130560219048e-02,-1.151490055992882011e-02,-2.384562269325363193e-02,-7.298098257439905590e-03,-2.144650631003909569e-02,5.815294149537737767e-02,-1.249501359291443348e-01,-1.459343405221132650e-01,1.612461678465771930e-01,-1.543017538748732154e-01,-1.199236094145806064e-01,-9.005516917969552670e-02,2.535950957529144179e-02,-4.398656929154289019e-02,-1.235418107044236186e-01,3.206486019401781351e-01,-8.390348240166051186e-02,1.545772144157007144e-01,3.314452323491707819e-01,-6.817661898789217911e-02,-1.264307927831787581e-01,7.351049786152447085e-04,-4.366392171500678432e-02,-2.165883904717607472e-02,-3.020496000095007627e-02,-1.884269595100069028e-01,2.720366989116552725e-01,6.662369301618373263e-02,6.037296362915411940e-02,1.468796194630573870e-01,-1.003349851303601825e-02,6.203121841272393744e-02,2.379435708640335323e-01,-4.526106278507995018e-02,-1.174832851999814409e-01,1.432101279540235958e-02,2.038018224901372299e-01,1.427567670772066921e-01,1.188407293261324604e-01,-1.207201643742785990e-01,3.340870235871928884e-01,1.962535208015824817e-01,-1.958306160614346481e-01,8.006711026167641354e-02,-9.825534250285321292e-02,-4.099074599364268406e-02,-1.522861953197820195e-01,-6.770824002268545361e-02,1.183043034909770502e-02,-1.597451555817402113e-01,4.842816009094731700e-02,-1.276850100501785712e-01,-4.063325468042683353e-02
-3.007062371072732887e-03,-1.256736616219472635e-02,2.011547172245436166e-01,2.831647189373191764e-02,-5.761561303547517443e-02,-1.853929758742421663e-02,-1.481832602703194723e-01,1.309297484796468070e-01,-2.987789892978005846e-02,-2.456488628681191208e-02,8.555393246966862264e-02,-6.935738021037010648e-02,-1.041403522942463411e-03,1.938141821256327280e-01,5.770006402884567120e-03,-1.183908628824798526e-01,1.552253697806417476e-02,-8.628848393483626311e-02,-1.627261292650026558e-01,-9.239081169814952754e-02,1.819764915057478158e-02,4.590106148245917672e-02,2.239196511417674007e-01,-1.013962325411147808e-01,-1.542516664031126084e-01,-1.952918616959631315e-01,1.534806903166714975e-01,7.952402691906058918e-02,-1.685529831670301015e-01,2.832429560516468436e-01,3.179169373760393214e-04,-2.285555438995405531e-01,8.686105237593563788e-02,-3.598796563387609559e-01,7.142655616986673395e-02,-1.187059100292945923e-01,1.278350584217226027e-01,-1.288296441588766272e-01,-5.551702247585479921e-02,6.973959460968666424e-02,-2.149777504979966808e-02,1.920906466194834961e-01,5.016045989482909029e-02,6.054870947018450855e-02,7.816708390177457000e-02,-3.808815260779611078e-01,1.678811018368414065e-01,1.796455439141783905e-01,-6.930086562130106931e-02,-5.772834211207695382e-02,-3.479668559264584987e-02,-2.943830297933337087e-02,-2.487891290806111544e-02
1.770072497088825969e-03,4.478869305545646329e-02,7.457050238194484759e-02,-2.580422274828844675e-02,-1.569320245286531801e-02,-1.052020570170631303e-01,3.054829390092443642e-02,-1.715761342596086036e-01,2.472478742440673838e-01,9.536371156914179303e-02,-1.985410104368141304e-01,-2.464081428667585366e-02,2.093996278798025412e-01,-1.764600499112822449e-02,-2.074361359158362339e-01,-5.549071657673830538e-02,4.660470535406168596e-02,1.303988944133467609e-02,2.670107959254881813e-02,3.605314901367162039e-01,-1.015611916517356883e-01,2.173712889700831624e-02,8.738479565074552813e-02,-4.060758072274966296e-02,2.503654665822478420e-01,4.457370066314030738e-02,2.768167029042888777e-02,-6.107848608743309676e-02,-1.625414347762722464e-02,-2.066270919258843541e-01,6.748825803917470056e-02,-3.128006238863118571e-01,-3.724727321915896616e-02,-1.112891213369990723e-01,2.066524655947685543e-02,-2.316504381443773297e-01,-8.961938677985703539e-02,-2.271844674473127643e-02,1.074475301969061297e-01,1.049256937675342310e-01,7.217503405289207863e-02,-2.945907715664006776e-01,-1.677805074454849776e-01,4.051935429124718657e-02,3.123634202267275284e-02,-1.475819471645956615e-01,-7.561116517207215615e-02,2.085994368016819700e-01,2.624942291198692490e-02,4.526207764890503860e-02,-4.845476413162436158e-02,-2.146557490231038035e-01,9.052162558963745831e-02
-4.544041612929955454e-03,-1.486161371284111521e-02,-3.967906472482421454e-03,-1.417013249885148984e-03,2.354446795907291778e-02,-1.895850191075523772e-02,-1.063940668118202870e-01,1.716294591508500389e-01,-1.434339545310607533e-01,-5.478775898992443993e-02,1.155511053684689371e-01,4.951913851817443812e-02,-1.577987333739638565e-01,2.254901201064554717e-02,-1.228519707297119345e-01,4.882760247343179150e-02,-2.363522628929959901e-01,4.440435037589983425e-02,-7.060469732001324605e-02,3.816146981383471415e-01,2.465427094046595061e-02,3.358750523149731659e-01,1.765535515230722274e-01,-5.503466454110639977e-03,4.076940429193015580e-03,1.714886824599474169e-01,7.053542164789436408e-02,2.129288339216611758e-02,2.323039804016355236e-01,-3.532296985591432126e-03,-9.680756597537387709e-02,-1.390694651178518704e-02,3.327066815018382417e-01,1.251014176002966938e-01,3.458657720914778966e-02,-1.043965453909091456e-01,-6.643083726068076122e-02,-2.689621070698691718e-01,1.466948077550017659e-02,7.823936503154006739e-02,-3.501133007321674540e-02,2.263230700102476511e-01,8.879040252861972182e-02,-1.706702572037230303e-01,-2.101887829440466510e-02,1.143713871165281531e-01,-2.490380950855229092e-01,2.755568118958522106e-02,-8.646521506690015013e-02,-3.443386716265574993e-02,-3.775297052153119004e-02,-2.785854261436285229e-02,3.560169605387641933e-02
1.329104626590638105e-03,-2.263830798625443563e-02,-3.041395559743242938e-02,-2.285122765995482863e-02,-1.878365116466690354e-02,2.486285149514388948e-02,-1.064208530162519817e-01,2.124577828274344937e-01,-1.886583615105605627e-01,-1.513148644651561570e-02,1.382873083769828315e-01,-3.089282762527452708e-01,3.003772524651660558e-01,8.612129478529438609e-02,-9.599658319748030633e-02,1.009275710838751228e-01,-2.240386647767891176e-02,8.361560146022448126e-02,1.329543881318382692e-01,-4.235166267986187338e-02,-1.600703573966437698e-01,-2.443795696355288150e-01,1.121735445243919882e-01,-1.099176039731134327e-02,-6.266113173992334667e-03,4.139002462742456812e-02,2.855299125769748467e-02,-1.104891584712953123e-01,-1.581469069418449391e-01,-8.712859101097587822e-02,-1.766507774584202273e-01,-1.979957360799481370e-01,1.542074638565594721e-02,-1.969676523515486929e-02,4.824793550891585958e-02,-1.432330637686282104e-01,-2.206227468997828955e-02,-9.539114051930110139e-02,3.525697618812380085e-01,-1.300428613733014549e-01,-1.335314647742234240e-01,-9.327893706882356417e-02,2.230126054074469955e-01,1.526861881195314963e-01,-1.262077546530005201e-01,2.168637202615465998e-01,5.699030588441412679e-03,-1.054750828130714968e-01,1.751302994866842447e-02,-4.284005365647548108e-02,7.718682111594017681e-02,1.604371059456596305e-01,-1.328124241426846819e-01
-6.059036393904992934e-02,2.422425857082890488e-01,-1.073159429173634050e-01,-1.181514944940426082e-01,1.792599589424811735e-01,-1.099620802185057034e-01,-9.823373260448084454e-02,-2.695615690686877230e-01,-8.026255899895967660e-02,-1.306908639288199142e-02,4.899491591298027471e-02,1.488387014398317443e-01,1.185627368619470157e-01,4.388173748869575452e-02,-2.169302103929406783e-02,3.499887859714587851e-03,-5.200761779898166459e-02,-6.468877386342386515e-02,-1.170486165492438529e-01,9.170715455268662469e-03,-3.561081130334822764e-02,5.998231223895902908e-02,2.615686028586011735e-02,-4.519933277463446253e-02,-3.504255227022076702e-02,-1.192790427077899951e-02,6.860108070982948170e-02,-2.934125481909939659e-02,-1.182678785622201800e-01,2.465728320070856294e-02,1.155648039530335902e-01,3.077766140115719556e-02,1.311971718983890867e-01,-1.144627271783758282e-01,-1.427036072965462768e-02,-1.686087615325849998e-02,-2.458895005086522006e-02,-5.500882141829604999e-02,-1.676869472982845943e-01,-5.964993284939937301e-02,8.190455080102991559e-02,-8.059412933407078539e-02,2.664100795275810632e-02,9.914947099764742644e-02,-6.448614830394462649e-02,5.185022537369353424e-02,-1.257168871153192535e-01,7.534911311623862518e-02,-1.018485111538298821e-01,1.212514514212758299e-01,1.628283621946818027e-01,2.856172845448637920e-01,-3.081884766331410841e-01
-3.371567578436558965e-01,1.311204937968931117e-01,-4.586905295183180131e-02,1.422285343536841828e-01,-1.340001820529235221e-01,-2.660660514701540524e-02,-1.070422334968509637e-01,4.985078883524966809e-02,-1.655389480417102446e-02,2.383019730663835101e-02,1.835426467986197088e-02,-5.497872233316286605e-02,-5.051480860216306379e-02,-2.371534474617911781e-02,1.099926164285537633e-02,-2.108706701326048399e-02,-3.120486723228012987e-02,3.584045706075024429e-02,-3.363751688585900346e-02,-8.793879599681244871e-03,-3.505245579673722800e-02,4.779258501619242788e-02,-9.736746036704767293e-02,-1.457177106886530828e-02,-2.227293093917355471e-02,8.547545146474699873e-02,-1.922913697806904673e-02,-8.053017867774847627e-03,-4.054957304075064439e-02,8.697566871033018954e-02,2.000713876879142705e-02,-1.121367364995747018e-01,-5.557875985093592430e-02,-2.569821915953618419e-03,5.096566571397584400e-02,3.493726227833202774e-02,-8.159494877230128590e-04,7.298734638309378742e-03,9.783140259481404311e-04,7.835056304567836194e-03,2.700041324002133702e-02,3.701520167562773189e-02,-8.170734156152750782e-02,-8.165175438005313480e-02,4.849930011953660497e-02,6.899520574265194384e-02,6.975962303751830074e-02,5.881407227785176439e-02,1.043731234733905056e-02,-2.037154119653536433e-02,1.265777026322180421e-01,-1.698953925458502323e-01,-2.111377497453764684e-02
